,country_code,timezone,tenure,first_activity_dt,last_activity_dt,num_sessions,game_level_tries,in_game_powers,powers_successfully_applied,near_win_attempts,player_id,session_duration
10647,DE,GMT+01:00,73,2023-02-07,2023-02-07,55.0,312.0,65.0,13.0,11.0,xmqdkhjddxsaqcwvbjywdejos,82
10648,DE,GMT+01:00,73,2023-02-07,2023-02-07,,298.0,106.0,,,herwsiosnpftgskyevycaqyxw,87
10649,DE,GMT+01:00,73,2023-02-07,2023-02-07,11.0,26.0,,136.0,36.0,wqpmgmopouspvmerzaxbbcchd,75
10650,DE,GMT+02:00,73,2023-02-07,2023-03-29,,101.0,,,727.0,dvzmbzkuepedzrweypgbcgvax,63
10651,DE,GMT+01:00,73,2023-02-07,2023-02-07,37.0,,,84.0,,nwlsafpyaxsposyupjzcvedad,82
10652,DE,GMT+01:00,73,2023-02-07,2023-02-07,4.0,,31.0,,,xlcgitmivbrsmjjqeuvfvkpqu,90
10653,DE,GMT+01:00,73,2023-02-07,2023-02-07,,140.0,136.0,3.0,33.0,mtdzhebjtlivvtfwfwszfiwpp,81
10654,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,23.0,mxgmfmwkupgybxhkqamtzlgyv,71
10655,DE,GMT+01:00,73,2023-02-07,2023-02-07,135.0,87.0,,,,bdtgqvotmtdlnzuxiflcwqjbl,75
10656,DE,GMT+01:00,73,2023-02-07,2023-02-07,,28.0,12.0,92.0,42.0,enotjpaylgpkuditrpkyrpboj,80
10657,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,89.0,,ufcmbtbdzurhjdkfodkpzzifc,72
10658,DE,GMT+01:00,73,2023-02-07,2023-02-07,51.0,,45.0,,,bietumvqsjueyembygslpyvac,90
10659,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,186.0,,,idxgbdhaditrrpyszshrymetd,71
10660,DE,GMT+01:00,73,2023-02-07,2023-02-07,,196.0,97.0,40.0,3.0,uabrzkbcifjwollzpugvlibps,71
10661,DE,GMT+01:00,73,2023-02-07,2023-02-07,48.0,,254.0,,6.0,hqspxyshokswnuyueagtfudil,59
10662,DE,GMT+01:00,73,2023-02-07,2023-02-07,29.0,509.0,,,,tjkwbarpmzzqtnjmmqvvhxpsd,84
10663,DE,GMT+01:00,73,2023-02-07,2023-02-07,12.0,22.0,,,,dlfgicsyhawcxfnlqaqjjdvqe,80
10664,DE,GMT+01:00,73,2023-02-07,2023-02-07,98.0,,,,127.0,ceczwtpkauxrkihtavjjyjuzy,76
10665,DE,GMT+01:00,73,2023-02-07,2023-02-07,81.0,,72.0,,,nrkjwdsyzbdjnrqlixcsrfjuy,82
10666,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,178.0,9.0,eqyndjogdgmytypuhmmywrcgd,87
10667,DE,GMT+01:00,73,2023-02-07,2023-02-07,100.0,230.0,391.0,84.0,,exxuhhbbrkjxjjrlidlpjotui,87
10668,DE,GMT+01:00,73,2023-02-07,2023-02-07,,196.0,,,,ezhqebgkygvcxjyywhslhdjdd,66
10669,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,158.0,,,deypyhuoppparpogucwneytvp,85
10670,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,58.0,,fscgigsbjochubeorztaawhqd,71
10671,DE,GMT+01:00,73,2023-02-07,2023-02-07,210.0,,693.0,,,pghmkyctltktwujffgssazhvj,54
10672,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,59.0,swyomotdzdzgduwfxpbibxxjg,73
10673,DE,GMT+01:00,73,2023-02-07,2023-02-07,16.0,106.0,,,,czosyrkdifnatcmaqlitikhsn,71
10674,DE,GMT+01:00,73,2023-02-07,2023-02-07,142.0,946.0,,61.0,,oyeluefqyekjoupiyavwuavik,63
10675,DE,GMT+01:00,73,2023-02-07,2023-02-07,281.0,,53.0,,,bkjmpyvvlgkppekgukvhcjwue,79
10676,DE,GMT+01:00,73,2023-02-07,2023-02-07,98.0,2479.0,67.0,17.0,73.0,ofabbinanewzybtnaqkwvyits,67
10677,DE,GMT+01:00,73,2023-02-07,2023-02-07,142.0,,,,19.0,cexaikfrbvhfqeqgxadthgyhe,68
10678,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,166.0,,6.0,imwqsxhylqoqgyhyphfhqgvdj,77
10679,DE,GMT+01:00,73,2023-02-07,2023-02-07,,25.0,33.0,,126.0,elfmcpiysjceisifbxtyxmgay,81
10680,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,44.0,,rrstpsavyaoeiptdppcnentis,72
10681,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,72.0,127.0,idpqlznjyhyhfhbvkimkuspvu,67
10682,DE,GMT+01:00,73,2023-02-07,2023-02-07,,138.0,,,,mjltirxdxrbqpwdndjszldsof,81
10683,DE,GMT+01:00,73,2023-02-07,2023-02-07,,504.0,155.0,,,svzwckuttgibfrjvnzgnwakci,84
10684,DE,GMT+01:00,73,2023-02-07,2023-02-07,13.0,,,89.0,20.0,fwdloeqbuvskoqzeshuypkilp,66
10685,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,,lkbzxewkmdclxhbbztqcudmeb,68
10686,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,330.0,11.0,28.0,znlptwejzodpmfycmzzmkablu,73
10687,DE,GMT+01:00,73,2023-02-07,2023-02-07,,122.0,,51.0,,orgqeycwnziudjlsijzrmqvar,76
10688,DE,GMT+01:00,73,2023-02-07,2023-02-07,,12.0,89.0,170.0,30.0,xtxxknmsgbhktkppfjwkplqng,85
10689,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,87.0,,vlzvhysgzmzukfxoyvkwgongx,68
10690,DE,GMT+01:00,73,2023-02-07,2023-02-07,19.0,,200.0,72.0,110.0,uvbeksuupyqxtvysbcoefoxlz,84
10691,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,193.0,20.0,vbgmrqvxjteakzrqvhjwuewpa,57
10692,DE,GMT+01:00,73,2023-02-07,2023-02-07,,702.0,,10.0,28.0,tvzgubkubzkcqyocpdzxuitxf,76
10693,DE,GMT+01:00,73,2023-02-07,2023-02-07,148.0,90.0,,4.0,,tzsotzuovrxeqruhaexlugylb,64
10694,DE,GMT+01:00,73,2023-02-07,2023-02-07,51.0,299.0,,183.0,,nzoznhmgheooouvcnifzyacei,74
10695,DE,GMT+01:00,73,2023-02-07,2023-02-07,21.0,40.0,,37.0,,vzfajtluqzfpbpljfhyigdxrk,66
10696,DE,GMT+01:00,73,2023-02-07,2023-02-07,16.0,,,98.0,,lcylowdslmgaxytihqawhzkws,73
10697,DE,GMT+01:00,73,2023-02-07,2023-02-07,,1104.0,,,36.0,sxitdxdbkrkxulmtiqccxfuxa,59
10698,DE,GMT+01:00,73,2023-02-07,2023-02-07,89.0,114.0,498.0,,2.0,oqwcqsvswtgagizihkamptjee,77
10699,DE,GMT+01:00,74,2023-02-06,2023-02-06,,,,18.0,,sfaxaugmsmwfjcvkeyrvmdesf,75
10700,DE,GMT+01:00,74,2023-02-06,2023-02-06,130.0,402.0,,,,cbcttfxyeefnpkxupigdgzrwt,78
10701,DE,GMT+01:00,74,2023-02-06,2023-02-06,,66.0,105.0,,472.0,ficqoimhrbbswokcuupvmojgp,79
10702,DE,GMT+01:00,74,2023-02-06,2023-02-09,60.0,,,,,rkpescvniacdedjqysgetmddo,67
10703,DE,GMT+01:00,74,2023-02-06,2023-02-06,53.0,234.0,532.0,183.0,,aruffhuffetxaowrwnrhsbhcb,55
10704,DE,GMT+01:00,74,2023-02-06,2023-02-09,,70.0,1.0,131.0,39.0,ktylrlvvagblfqztubscieuwd,72
10705,DE,GMT+01:00,74,2023-02-06,2023-02-06,,27.0,,,207.0,thzkakhzbdmjdvpbpyqtkxyss,76
10706,DE,GMT+01:00,74,2023-02-06,2023-02-06,100.0,135.0,,77.0,89.0,rbtvzkysytndbepecehdvnhma,75
10707,DE,GMT+01:00,74,2023-02-06,2023-02-06,123.0,,12.0,,,vxooaozfmmtxqdigtayssvtpa,57
10708,DE,GMT+01:00,74,2023-02-06,2023-02-09,,104.0,17.0,7.0,78.0,hqloobbrprunynrisspcelspy,70
10709,DE,GMT+01:00,74,2023-02-06,2023-02-06,,,,,,lknpxgpjzncftxxisxyudhbcw,80
10710,DE,GMT+01:00,75,2023-02-05,2023-02-05,4.0,172.0,112.0,,35.0,cmtnqlbfsiixedptgqcvjabpg,90
10711,DE,GMT+01:00,75,2023-02-05,2023-02-05,31.0,,137.0,29.0,94.0,grqxnuvkuulzvjyeajrmhjfkh,83
10712,DE,GMT+01:00,75,2023-02-05,2023-02-05,,461.0,,,,ggwleneiryfbkznwvtqebkqxs,59
10713,DE,GMT+01:00,75,2023-02-05,2023-02-05,147.0,2.0,8.0,80.0,18.0,dwvmkvvhanoeughotqrcwdrhw,72
10714,DE,GMT+01:00,75,2023-02-05,2023-02-05,62.0,103.0,,273.0,256.0,hdexjhjmmtisnuvwkfxpospag,68
10715,DE,GMT+01:00,75,2023-02-05,2023-02-05,,79.0,109.0,95.0,,nejeksasdctvumertjzntfzsy,69
10716,DE,GMT+01:00,75,2023-02-05,2023-02-05,210.0,,223.0,,7.0,yscytklezivoekacqiinwpeoz,77
10717,DE,GMT+01:00,75,2023-02-05,2023-02-05,,72.0,,8.0,286.0,zstfmyvqkqfckldpzpixkitvx,57
10718,DE,GMT+01:00,75,2023-02-05,2023-02-05,,1037.0,,,,pljnrfyiemzqbfhiqhoheiplv,77
10719,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,,183.0,,gwcfaccxxcdqcxvuvflwpglio,87
10720,DE,GMT+01:00,75,2023-02-05,2023-02-05,142.0,,,48.0,,cdnqwlmxpajnlghzesfuiathn,103
10721,DE,GMT+01:00,75,2023-02-05,2023-02-05,199.0,39.0,47.0,97.0,141.0,jkfhidhfpztfpxmfjaelteaxx,71
10722,DE,GMT+01:00,75,2023-02-05,2023-02-05,162.0,,226.0,,,emcontojgdknlwdavunvmxnel,87
10723,DE,GMT+01:00,75,2023-02-05,2023-02-05,,171.0,145.0,40.0,78.0,fscgigsbjochubeorztaawhqd,78
10724,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,182.0,,,agfdyqtwmmvtustzygbztiixb,76
10725,DE,GMT+01:00,75,2023-02-05,2023-02-05,,239.0,148.0,,30.0,setgdgyvgheegibvutorlhhdt,59
10726,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,198.0,,30.0,kcorecoqfljuntgyfoturrtzn,77
10727,DE,GMT+01:00,75,2023-02-05,2023-02-05,64.0,7.0,,106.0,315.0,tgnikpmtonvosiwefnxxovldr,77
10728,DE,GMT+01:00,75,2023-02-05,2023-02-05,,161.0,,,,jmxzwkrxqmtzfjirvsrsnfkrx,80
10729,DE,GMT+01:00,75,2023-02-05,2023-02-05,10.0,135.0,,,39.0,jpspzypuqbsdahqyuiwmgpdne,79
10730,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,213.0,32.0,,jfyjrwksrdancsqyduamvaako,76
10731,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,,28.0,200.0,ufcmbtbdzurhjdkfodkpzzifc,61
10732,DE,GMT+01:00,75,2023-02-05,2023-02-05,,170.0,,,,dfvmelkeptxtgfmscwjmadozo,68
10733,DE,GMT+01:00,75,2023-02-05,2023-02-05,38.0,,241.0,,4.0,iftsykxptevzfbwluobjefqwp,68
10734,DE,GMT+01:00,75,2023-02-05,2023-02-05,29.0,,59.0,190.0,118.0,tniizhtgjuynzpdpmnwxudmya,70
10735,DE,GMT+01:00,75,2023-02-05,2023-02-05,,192.0,,2.0,,ehyuougryoacfsnpttgeeupms,80
10736,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,89.0,,,odawiioibppawjuchammvdskd,75
10737,DE,GMT+01:00,75,2023-02-05,2023-02-05,,170.0,,,,phhznyocmqbmvzxglokkgdeyg,76
10738,DE,GMT+01:00,75,2023-02-05,2023-02-05,,145.0,,258.0,207.0,kqmtvgreaxpbawsypahbbtqmo,88
10739,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,,,47.0,zdkecomgxtbmbgetkbdjsrfsh,74
10740,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,15.0,34.0,,hprypiprbveoulzdrevoeculx,68
10741,DE,GMT+01:00,75,2023-02-05,2023-02-05,,261.0,57.0,194.0,115.0,fxawvwsighorexjkultycavio,87
10742,DE,GMT+01:00,75,2023-02-05,2023-02-05,14.0,,21.0,,,mkmcxbedxclkszyljsaealueg,72
10743,DE,GMT+01:00,75,2023-02-05,2023-02-05,20.0,395.0,23.0,,,ijvwoyfnfjpnuczaihjhozwrc,77
10744,DE,GMT+01:00,75,2023-02-05,2023-02-05,,62.0,,47.0,,wyadgxybikajnasmnssrhwxwn,78
10745,DE,GMT+01:00,75,2023-02-05,2023-02-05,56.0,41.0,77.0,,30.0,sbmlyutyqoktavpdvkkuqnjxm,74
10746,DE,GMT+01:00,75,2023-02-05,2023-02-05,,154.0,85.0,,2.0,thzkakhzbdmjdvpbpyqtkxyss,75
10747,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,38.0,,,mtsddzfzkmtgyzfpzytfauwyk,79
10748,DE,GMT+01:00,75,2023-02-05,2023-02-05,148.0,588.0,166.0,,,babjkfjajxtckkrhygxvfxdey,79
10749,DE,GMT+01:00,75,2023-02-05,2023-02-05,6.0,,,,,lehhpnuwuzdfdvkgqqosjkeas,61
10750,DE,GMT+01:00,75,2023-02-05,2023-02-05,92.0,,532.0,,662.0,kvhojyhdmguzxifkkeuhxhrsy,83
10751,DE,GMT+01:00,75,2023-02-05,2023-02-05,,549.0,,0.0,,gxycemxxzoimqghanonrwxbni,81
10752,DE,GMT+01:00,75,2023-02-05,2023-02-05,,43.0,,41.0,315.0,kisxehnzydagynyfyqybyydjp,77
10753,DE,GMT+01:00,75,2023-02-05,2023-02-05,349.0,399.0,19.0,14.0,22.0,elidberuisynegoyyspqozhdn,76
10754,DE,GMT+01:00,75,2023-02-05,2023-02-05,23.0,,4.0,,40.0,huhrspvqicoxepbtbrvqhblhf,93
10755,DE,GMT+01:00,75,2023-02-05,2023-02-05,103.0,432.0,186.0,185.0,3.0,kygvsulemnynsynzapxxjceen,65
10756,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,,97.0,59.0,sszgkyxpvvohyejolnznxttwq,67
10757,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,,,19.0,xbvodwlhfvyfycrdprgbwehrj,78
10758,DE,GMT+01:00,75,2023-02-05,2023-02-05,,78.0,535.0,,,vxeghixehoogcmblwesunduqb,58
10759,DE,GMT+01:00,75,2023-02-05,2023-02-05,,,169.0,,,gnmilfjaaaoqotpvgmbjkuyrz,64
10760,DE,GMT+01:00,86,2023-01-25,2023-01-25,43.0,12.0,,19.0,4.0,zcrcgmmsaselizwqpxmwbsmif,79
10761,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,,,ymyxhmsapwyeqgswmjqzfhbpu,68
10762,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,193.0,15.0,mefibyvuofiqwnvprjljxkdex,83
10763,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,78.0,144.0,hhsrmwqoqyqdqziabzfelwtji,74
10764,DE,GMT+01:00,86,2023-01-25,2023-01-25,8.0,64.0,278.0,,220.0,nnlijrggjxxdnipehfvvpkwsv,69
10765,DE,GMT+01:00,86,2023-01-25,2023-01-25,23.0,,,,,gtqfijaqcsexthelcazdsgkfl,67
10766,DE,GMT+01:00,86,2023-01-25,2023-01-25,34.0,88.0,101.0,43.0,207.0,buzqfylkoovisavpsydpixang,68
10767,DE,GMT+01:00,86,2023-01-25,2023-01-25,,38.0,34.0,,19.0,hiejuidxhvlrcviwgswohykpi,63
10768,DE,GMT+01:00,86,2023-01-25,2023-01-25,88.0,,36.0,,47.0,agfdyqtwmmvtustzygbztiixb,77
10769,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,234.0,,zlxvgwqpqioybatvzswmappjm,67
10770,DE,GMT+01:00,86,2023-01-25,2023-01-25,58.0,,98.0,,22.0,ajqqtcapogurbcwrcszuyusoj,64
10771,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,,,toinimviovpcdfkkhucqydstu,65
10772,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,43.0,,,xncmtlfdqishhismxqjzvjikw,80
10773,DE,GMT+01:00,86,2023-01-25,2023-01-25,,1037.0,600.0,64.0,,cvkaqlyzptbffmxsyrkgkxksk,82
10774,DE,GMT+01:00,86,2023-01-25,2023-01-25,44.0,,,22.0,,jzeatexedzfcnduybfvhuwdxl,89
10775,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,223.0,,590.0,qlgsnungtvzqtdhpumximskkv,83
10776,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,43.0,31.0,67.0,umcgczndtqkrzfegimjwaffkw,83
10777,DE,GMT+01:00,86,2023-01-25,2023-01-25,39.0,69.0,123.0,81.0,,lwemojitboovoyawszkiylwqp,68
10778,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,,,ukiwzjzsjatjhubsoewpfvjxn,70
10779,DE,GMT+01:00,86,2023-01-25,2023-01-25,103.0,65.0,92.0,,34.0,tpwkcikvzzlswvjsemezlcnsl,69
10780,DE,GMT+01:00,86,2023-01-25,2023-01-25,1.0,,,,,iivpvwhxqpwtdtcvapkooynkz,73
10781,DE,GMT+01:00,86,2023-01-25,2023-01-25,,104.0,158.0,58.0,,tzklyttupwplhiyhpnhkfqnxl,81
10782,DE,GMT+01:00,86,2023-01-25,2023-01-25,41.0,,,23.0,54.0,xmqdkhjddxsaqcwvbjywdejos,92
10783,DE,GMT+01:00,86,2023-01-25,2023-01-25,27.0,,,,52.0,bgeoahuauotihqmyfvuwkhlfe,60
10784,DE,GMT+01:00,86,2023-01-25,2023-01-25,49.0,1570.0,,,,lvljrlqdcpuhzfrmfgpcgglnz,70
10785,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,,81.0,ilbeowtfivhmzytgbhtyicrps,76
10786,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,190.0,71.0,povphjmiksyxeysgufmtcldtd,66
10787,DE,GMT+01:00,86,2023-01-25,2023-01-25,19.0,,,55.0,107.0,kskxlloosbqvcyjdqbnmemlpf,72
10788,DE,GMT+01:00,86,2023-01-25,2023-01-25,98.0,77.0,,47.0,255.0,hebcstgpdojpgjlkcksbhhkwg,73
10789,DE,GMT+01:00,86,2023-01-25,2023-01-25,,147.0,44.0,22.0,11.0,dvzmbzkuepedzrweypgbcgvax,99
10790,DE,GMT+01:00,86,2023-01-25,2023-01-25,148.0,,517.0,,,svzwckuttgibfrjvnzgnwakci,85
10791,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,52.0,,,hxqujufyagzyucvkiomvpmzyv,68
10792,DE,GMT+01:00,86,2023-01-25,2023-01-25,,115.0,,66.0,,xivsilbcmiuuuqziglajkasoy,73
10793,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,102.0,,23.0,fvdkntqdszkzjxendsmcqkwwi,77
10794,DE,GMT+01:00,86,2023-01-25,2023-01-25,69.0,26.0,,,,owmsyxpekgvsccxywvgwvtbny,64
10795,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,,,qlqcbtywjmyjzxykahmxuxvnz,78
10796,DE,GMT+01:00,86,2023-01-25,2023-01-25,,432.0,,647.0,41.0,oeotxiosblzztexjirdwdjzbb,71
10797,DE,GMT+01:00,86,2023-01-25,2023-01-25,,275.0,,46.0,,wdokenmtpmynekyknrmysiwon,72
10798,DE,GMT+01:00,86,2023-01-25,2023-01-25,109.0,,,58.0,11.0,cesattxmknmdmclvtkcuhdezu,76
10799,DE,GMT+01:00,86,2023-01-25,2023-01-25,92.0,,301.0,145.0,,yfgojviwdjrvckqmpaffzofba,79
10800,DE,GMT+01:00,86,2023-01-25,2023-01-25,119.0,96.0,808.0,,51.0,srciztnwuscuaodevzaxoevsf,63
10801,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,,12.0,swomktgyeawsrgqkagpfmkwyf,66
10802,DE,GMT+01:00,86,2023-01-25,2023-01-25,,27.0,92.0,,,uidehgnowpdvdvjarsmqrphdy,75
10803,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,,,yzxupfbcrzigzwdwjsecpsqbj,79
10804,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,85.0,,,jfhbdarryslljcpbdedvhsvqm,77
10805,DE,GMT+01:00,86,2023-01-25,2023-01-25,1.0,,101.0,106.0,,azcckzvpseddusabgpksayejv,70
10806,DE,GMT+01:00,86,2023-01-25,2023-01-25,,421.0,,55.0,34.0,xmqdkhjddxsaqcwvbjywdejos,55
10807,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,,,8.0,uafmiyrrmarpqzbusposjxuzl,86
10808,DE,GMT+01:00,86,2023-01-25,2023-01-25,40.0,29.0,,,,osiztlgsvqlfohmzoxovtgnaj,66
10809,DE,GMT+01:00,86,2023-01-25,2023-01-25,169.0,,182.0,,81.0,jrbszvhiypkofbaigydfdlpuj,85
10810,DE,GMT+01:00,86,2023-01-25,2023-01-25,46.0,,208.0,,144.0,xghmdxovwbyazudkoqrziusbs,63
10811,DE,GMT+01:00,86,2023-01-25,2023-01-25,130.0,,,,67.0,ofihuxdbwxqlpnstbqzgorbny,62
10812,DE,GMT+01:00,86,2023-01-25,2023-01-25,88.0,,82.0,,97.0,jfmhlsppepitdufvwkzyenjuy,68
10813,DE,GMT+01:00,86,2023-01-25,2023-01-25,224.0,,,,151.0,wwsrkmzrqjlqgslgxjbsvnern,75
10814,DE,GMT+01:00,86,2023-01-25,2023-01-25,13.0,461.0,,213.0,,thneoerhkirxrcmjyrblfqasl,67
10815,DE,GMT+01:00,86,2023-01-25,2023-01-25,,,106.0,,,amhqrdgybjriowzkygeyusrqc,69
10816,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,,77.0,,qkhuzpsecoymzetvpovradocg,85
10817,DE,GMT+01:00,87,2023-01-24,2023-01-24,,177.0,,,27.0,bgeoahuauotihqmyfvuwkhlfe,61
10818,DE,GMT+01:00,87,2023-01-24,2023-01-24,,121.0,106.0,,,fbycgdjrspbugyictxklobuiy,67
10819,DE,GMT+01:00,87,2023-01-24,2023-01-24,179.0,248.0,,,120.0,xtxsikhuldmfzoewxtsaqudyf,76
10820,DE,GMT+01:00,87,2023-01-24,2023-01-24,,66.0,,,,fjnuotexovuugyqoddbkcrznb,81
10821,DE,GMT+01:00,87,2023-01-24,2023-01-24,,154.0,89.0,55.0,386.0,ejpmbjlerwrnrpvftbmdiadpp,79
10822,DE,GMT+01:00,87,2023-01-24,2023-01-24,,104.0,,73.0,,dklqvrbksvgzeadpxftgskdch,72
10823,DE,GMT+01:00,87,2023-01-24,2023-01-24,147.0,120.0,,59.0,,bepntxghgqmyuulechbhzopck,75
10824,DE,GMT+01:00,87,2023-01-24,2023-01-24,117.0,,,59.0,,mramixkuoczyzfknapbrmdpzt,75
10825,DE,GMT+01:00,87,2023-01-24,2023-01-24,,60.0,,193.0,,suciywppwnsxackfkainhizfp,71
10826,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,,77.0,,llmrtvfoldqykwsuwpvnnpfjv,62
10827,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,,,,fsqgsqkxxgqqveeuriazyekft,72
10828,DE,GMT+01:00,87,2023-01-24,2023-01-24,147.0,156.0,15.0,,26.0,tvzgubkubzkcqyocpdzxuitxf,72
10829,DE,GMT+01:00,87,2023-01-24,2023-01-24,,83.0,301.0,,54.0,hapzuuuycypgzrkovfmqepzka,72
10830,DE,GMT+01:00,87,2023-01-24,2023-01-24,,1213.0,31.0,,,slgnycngafedylxywthhqmmko,82
10831,DE,GMT+01:00,87,2023-01-24,2023-01-24,,119.0,,154.0,,bkmftozshauqmjiajdemsbrwe,77
10832,DE,GMT+01:00,87,2023-01-24,2023-01-24,16.0,110.0,,44.0,,ycavgvyzddlighvuaxkuobyar,68
10833,DE,GMT+01:00,87,2023-01-24,2023-01-24,,363.0,45.0,,112.0,twsvseccuprisbocelykmofky,77
10834,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,,,65.0,suciywppwnsxackfkainhizfp,74
10835,DE,GMT+01:00,87,2023-01-24,2023-01-24,,255.0,114.0,98.0,,losdmuvcuhdthyogkywfmikpb,80
10836,DE,GMT+01:00,87,2023-01-24,2023-01-24,,650.0,294.0,,,asrunbispphuwglxxqnopbhbl,86
10837,DE,GMT+01:00,87,2023-01-24,2023-01-24,349.0,,245.0,145.0,255.0,rnkftajrbbkjoajdhjidbtoes,68
10838,DE,GMT+01:00,87,2023-01-24,2023-01-24,,404.0,,23.0,,rntsmfvcupshdrbcascwxuush,69
10839,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,,,,korxmomvymeiiqvullxwteack,76
10840,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,927.0,,,lgdatwvacjlaaqebjanptmiga,75
10841,DE,GMT+01:00,87,2023-01-24,2023-01-24,40.0,86.0,,33.0,,xxjfzqwviylcrkpmkorrzhdau,60
10842,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,535.0,,,nwinthnvzukmxmqkdlmgvlfei,81
10843,DE,GMT+01:00,87,2023-01-24,2023-01-24,16.0,64.0,,,,ylyqiorpebtrdgdllbbdtktgc,67
10844,DE,GMT+01:00,87,2023-01-24,2023-01-24,50.0,,,,42.0,cdrruhkzinhjqyliblbekyecf,72
10845,DE,GMT+01:00,87,2023-01-24,2023-01-24,109.0,,,213.0,,vzfajtluqzfpbpljfhyigdxrk,63
10846,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,,,71.0,orsfelpifbyugpmcdtnlxrhhp,85
10847,DE,GMT+01:00,87,2023-01-24,2023-01-24,,1643.0,,,,fikznzsyrfqorharcuhawripq,103
10848,DE,GMT+01:00,87,2023-01-24,2023-01-24,305.0,,,,329.0,pfnmnqherhhiqmddlipibeqxp,64
10849,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,149.0,,51.0,vnfktbxfsvihvjmluufymstef,89
10850,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,204.0,,35.0,mzcvtwzumhtlgqrmkyrneayyj,68
10851,DE,GMT+01:00,87,2023-01-24,2023-01-24,,626.0,250.0,59.0,,yfegozrigvcldyzaiztbhqsbi,73
10852,DE,GMT+01:00,87,2023-01-24,2023-01-24,10.0,127.0,,,,yfegozrigvcldyzaiztbhqsbi,58
10853,DE,GMT+01:00,87,2023-01-24,2023-01-24,202.0,609.0,,190.0,,dhlgvsplfhruisvlyyuzkqdeh,95
10854,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,391.0,534.0,,uvjkaahhorrqoquxgdhtpsvcf,87
10855,DE,GMT+01:00,87,2023-01-24,2023-01-24,224.0,,144.0,69.0,188.0,azcckzvpseddusabgpksayejv,65
10856,DE,GMT+01:00,87,2023-01-24,2023-01-24,98.0,,117.0,,,mnkypjylzhnifxtsstnfjhrcs,71
10857,DE,GMT+01:00,87,2023-01-24,2023-01-24,62.0,,409.0,,131.0,uyhazswtjiceljdsurrcxqckd,64
10858,DE,GMT+01:00,87,2023-01-24,2023-01-24,71.0,402.0,,,,onyiixbvuczjcoqldayjasamg,74
10859,DE,GMT+01:00,87,2023-01-24,2023-01-24,,2460.0,71.0,,251.0,mcdejyrberiwphzbgojmmqrav,80
10860,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,,49.0,,pghmkyctltktwujffgssazhvj,82
10861,DE,GMT+01:00,87,2023-01-24,2023-01-24,,,145.0,,72.0,veezcolxgspwugdiqvidyszll,68
